,movietitle,harmful,certificate,distributorstürk,keywordscontentspoint,CompanyNamesAverage,directorpoint,CastPuan,producerpoint,distributorspoint,GenreesPoint,Label,Harmful Number,CertificateEncoded,Label Yeni
249,Dolunay0,[],0,['Star TV            (2017) (Turkey) (TV)'],0.0,0.1531558617716607,1.0844484951352715,1.2533378533601147,-0.1241394156250386,3.780813453572175,4.347539588580695,2,0,0,2
250,Tek Yürek,[],0,"['TRT 1            (2019) (Turkey) (all media)', 'Turkish Radio & Television (TRT)            (2019) (Turkey) (all media)']",0.0,0.17045651008514426,1.2751353679760142,1.0801043002858388,2.095625240904311,3.900936527639879,3.9436052557664,2,0,0,2
251,Seviyor Sevmiyor,[],0,"['ATV            (2016) (Turkey) (TV)', 'Atv            (2016) (Turkey) (TV)']",0.4311966143270891,1.918061449937724,1.2310415004958601,0.8803536473731765,0.9597541218439152,3.712349106905388,5.524993205334977,2,0,0,2
252,Yalanci yarim,[],0,"['Puhu TV            (2017) (Turkey) (all media)', 'Star TV            (2006-2007) (Turkey) (TV)']",0.0,0.3547304485689352,1.2303578134611697,1.1582099891481694,0.0,4.328286257170692,4.347539588580695,2,0,0,2
253,Lise Defteri,[],0,['Kanal D            (2003-2004) (Turkey) (TV)'],0.0,0.4700955581943593,1.2077726594226106,1.0566000680841492,0.0,6.598579112863242,5.9886738822064425,2,0,0,2
254,Bay Yanlis,[],0,['Fox TV            (2020) (Turkey) (TV)'],0.0,3.7987776268105753,1.1977434969681844,0.8917996223687368,2.100944989800434,1.862724399251212,4.347539588580695,2,0,0,2
255,Kahireli Palas,[],0,"['Fox Network            (2013) (Turkey) (TV)', 'Fox TV            (2013) (Turkey) (TV)']",0.0,0.0,0.0,-1.38426463165046,0.0,2.0156710602414982,4.578154720698876,2,0,0,1
256,Sana Bir Sir Verecegim,[],0,['Fox TV            (2013) (Turkey) (TV)'],-0.15969549981196984,0.017618579553741586,1.1914965754386178,-1.0410319970799005,0.8316797414285703,1.862724399251212,5.120752048298199,2,0,0,2
257,Bebek isi,[],0,[],0.0,1.131241503533331,0.0,-0.629034103171378,1.0048446407266312,0.0,4.597631851592044,2,0,0,1
258,Bartu Ben,[],Turkey:13+,['BluTV            (2018) (Turkey) (all media)'],0.0,1.1385940633250604,0.0,1.3859666382233442,1.4073345322090705,0.6413199303701766,6.238766145217793,2,0,1,2
259,Küçük Aga,[],0,['Kanal D            (2014) (Turkey) (TV)'],-0.4669161912779418,2.1482050890440902,1.1291219406139503,1.220626362501135,0.2796814557587459,6.598579112863242,5.524993205334977,2,0,0,2
260,Harem,[],0,"['Fox Network            (2012) (Turkey) (TV)', 'Fox TV            (2012) (Turkey) (TV)']",0.0,0.7047160846417547,0.0,0.7812269187676065,-0.024277151172618416,2.0156710602414982,4.597631851592044,2,0,0,2
261,Belali Baldiz,[],Turkey:G,['ATV            (2005) (Turkey) (TV)'],0.0,3.2206258460776915,0.7636082104350457,1.8747979564262136,-0.4658199253351325,4.5762750674517205,4.744882896039775,2,0,6,2
262,Iffet,[],0,['Star TV            (2011) (Turkey) (TV)'],0.0,3.7987776268105753,1.3769990859790209,1.2969146099085576,1.2425936350452385,5.142483683791146,5.9886738822064425,2,0,0,2
263,Dila Hanim,[],0,"['Show TV            (2013) (Turkey) (TV)', 'Star TV            (2012) (Turkey) (TV)']",4.193375273595012,3.7987776268105753,3.7245867156264114,1.4442549133936369,1.2425936350452385,6.238804616072147,5.9886738822064425,2,0,0,2
264,Acil Ask Araniyor,[],0,['Show TV            (2015) (Turkey) (TV)'],0.0,2.6997508915965627,2.2085504991712672,-0.8755795176336922,0.0,4.520790955211873,4.347539588580695,2,0,0,2
265,Kurtlar Vadisi: Terör,[],0,['Show TV            (2007) (Turkey) (TV)'],0.0,1.7389378488254337,2.356414607825232,1.5067926511343832,0.8447079404501951,4.520790955211873,5.057194392087017,2,0,0,2
266,Ezo Gelin,[],0,['Show TV            (2006-) (Turkey) (TV)'],0.0,1.411514075044726,3.7496388196967936,1.6368613588550531,0.9214026738532493,4.504830945195452,7.87990043884354,2,0,0,2
267,Evli ve Öfkeli,[],0,['ATV            (2015) (Turkey) (TV)'],0.0,3.1038265814848702,2.774916196423688,1.2845796021507143,1.0637629897303509,4.663679199724412,5.524993205334977,2,0,0,2
268,Güzel Köylü,[],Turkey:G,['Star TV            (2014) (Turkey) (TV)'],-0.15969549981196984,3.7987776268105753,2.3707142098773017,1.1869420168842555,2.148470806097273,5.956818276932419,3.177374124637893,2,0,6,2
269,Zalim Istanbul,[],0,['Kanal D            (2019) (Turkey) (TV)'],-0.34137720205780075,1.5977423400699635,3.1939597729140283,1.0348201562699424,1.063296676987877,6.598579112863242,7.87990043884354,2,0,0,3
270,Baba ocagi,[],Turkey:G,[],0.0,0.04252698099529001,2.3707142098773017,1.0786707349852238,-0.4267355041814479,5.222844606055723,5.524993205334977,2,0,6,2
271,Mehmetçik Kut'ül Amare,[],0,"['Puhu TV            (2018) (Turkey) (all media)', 'TRT 1            (2018) (Turkey) (TV)']",1.4636093924044766,0.25167275850099435,3.795463647659945,1.21844257812351,0.8428343214624598,2.5431492635820385,4.807631572908933,2,0,0,2
272,Maral: En güzel Hikayem,[],0,['TV8            (2015) (Turkey) (TV)'],-0.3276361349830972,0.0,2.0845275752657435,1.4751990579299208,0.6291107366086395,-0.20934176852513944,7.87990043884354,2,0,0,2
273,Kurulus: Osman,[],0,"['ATV            (2019) (Turkey) (TV)', 'Atv            (2019) (Turkey) (TV)']",1.5612490080553303,0.7789757180482293,2.0714316326804183,1.3032045454288579,0.8428343214624598,3.712349106905388,4.807631572908933,2,0,0,3
274,Vuslat,['Sex&Nudity'],0,"['TRT 1            (2019) (Turkey) (TV)', 'Turkish Radio & Television (TRT)            (2019) (Turkey) (all media)']",0.0,0.14655996552276146,3.8100679484783964,1.1280979831583693,1.8385080225053605,3.900936527639879,5.140288555577451,2,1,0,2
275,Kördügüm,[],0,['Fox TV            (2016) (Turkey) (TV)'],0.0,0.5763139139439596,3.151383169267857,1.5993225148225243,1.841528839283416,1.7153802754447938,7.87990043884354,2,0,0,3
276,Kayip,[],0,['Kanal D            (2013) (Turkey) (TV)'],-0.15969549981196984,1.4128022808536789,2.555495948767235,1.56237767529679,0.9311898288958016,5.194442240171808,5.661709170581503,2,0,0,3
277,Gülperi,[],0,['Show TV            (2018) (Turkey) (TV)'],0.0,0.5207930398896655,3.9147353135960254,1.4677283211721917,2.41302411359459,4.520790955211873,7.87990043884354,2,0,0,2
278,Muhtesem Ikili,[],Turkey:13+,['Kanal D            (2018-) (Turkey) (TV)'],0.0,2.896743097418285,2.321871626147175,1.6574019493083392,1.4488021470836778,6.598579112863242,3.2058274181183384,2,0,1,2
279,Cennet'in Gözyaslari,[],0,['Atv            (2017) (Turkey) (TV)'],0.0,1.5701325561383523,2.5538018453009803,1.1321415412183409,1.2033777040999167,0.7610190140863641,7.87990043884354,2,0,0,2
280,Son,[],0,['ATV            (2012) (Turkey) (TV) (original 25 episode version)'],1.809911848766592,6.977506638331717,3.109364234722003,1.9132621959549057,3.484796348233248,4.5322168825661135,4.9214056771438335,2,0,0,3
281,Benim annem bir melek,[],0,"['ATV            (2008) (Turkey) (TV)', 'Star TV            (2009) (Turkey) (TV)']",0.0,0.0,2.0377567159348042,1.4430290966716344,1.4781296201270668,6.310248738328418,3.484065191615044,2,0,0,2
282,Yeter,[],0,['ATV            (1950) (Turkey) (TV)'],0.0,1.1399835016512,2.5331438635043413,1.143743408781866,0.8614031987545085,4.663679199724412,7.87990043884354,2,0,0,2
283,Kampüsistan,[],0,['Kanal D            (2003-2004) (Turkey) (TV)'],0.0,1.166717853661873,3.109364234722003,1.6520672222625286,1.2235081876753973,5.543725024021136,4.597631851592044,2,0,0,2
284,Kizim,[],Turkey:7+,['TV8            (2018) (Turkey) (TV)'],0.0,2.6997508915965627,3.734275480213866,1.515794878885161,1.4487609791799083,0.8702318958543191,7.87990043884354,2,0,4,2
285,Elde Var Hayat,[],0,"['TRT 1            (2010) (Turkey) (TV)', 'Turkish Radio & Television (TRT)            (2010) (Turkey) (TV)']",0.0,0.07638465234518897,2.4367676330080568,-1.0129988316295817,-0.15607420504475356,3.900936527639879,7.87990043884354,2,0,0,2
286,Sagir Oda,[],0,['Kanal D            (2006) (Turkey) (TV)'],0.0,0.02823660302013067,3.5019338022615702,0.973828888530886,1.61984453048765,6.598579112863242,3.443517902319465,2,0,0,2
287,Kadin isterse,[],0,['Show TV            (2004-2005) (Turkey) (TV)'],0.0,0.05439975204044973,2.2448274261373378,1.496024575505952,4.456562054813598,4.504830945195452,4.597631851592044,2,0,0,2
288,Firtina,[],0,['Kanal D            (2006) (Turkey) (TV)'],0.0,1.7572782757333207,3.2787008286107655,1.824113703771392,1.7435140588156388,5.543725024021136,4.597631851592044,2,0,0,2
289,Mutlu Ol Yeter,[],0,[],0.0,1.4624617402615807,2.311737348265039,1.5559215896845306,0.7385989896523129,0.0,5.524993205334977,2,0,0,3
290,Subat,[],Turkey:7+,"['Eflatun Film            (2012) (Turkey) (TV)', 'TRT 1            (2012) (Turkey) (TV)']",0.0,3.3931301757901733,3.656416424494115,2.0600165107826327,3.6319774527677713,1.8549420640239442,4.9214056771438335,2,0,4,3
291,Hangimiz sevmedik?,[],0,['Turkish Radio & Television (TRT)            (2016) (Turkey) (TV)'],0.0,0.15276930469037794,3.2787008286107655,1.4728444771345302,0.8439257949552464,3.4153287655246443,7.87990043884354,2,0,0,2
292,Köprü,[],0,['Star TV            (2006-) (Turkey) (TV)'],-0.032230742322017614,1.1399835016512,2.356414607825232,1.6155040514785841,0.8614031987545085,5.956818276932419,7.87990043884354,2,0,0,3
293,Bitmeyen sarki,[],0,['ATV            (2010) (Turkey) (TV)'],3.6491218993815364,1.9129852638808484,2.6692752763527663,1.3974589025493278,0.9712904987278184,4.663679199724412,5.524993205334977,2,0,0,2
294,Kaybolan yillar,[],0,['Star TV            (2006) (Turkey) (TV)'],-0.4804774219616255,1.2436220679532657,2.2749144766736134,1.1858788946851606,0.013145930585304107,5.222844606055723,5.140288555577451,2,0,0,2
295,Karayilan,[],0,['ATV            (2007) (Turkey) (TV)'],0.0,0.4439901877153955,3.664320257445192,1.4056400024156093,2.399250462723715,2.8395722167442567,5.140288555577451,2,0,0,2
296,Esref Saati,[],0,['Show TV            (2007-) (Turkey) (TV)'],4.193375273595012,1.7389378488254337,2.2749144766736134,-0.6252700768028885,0.8447079404501951,4.520790955211873,4.597631851592044,2,0,0,2
297,Siyah Inci,[],0,['Star TV            (2017) (Turkey) (TV)'],0.0,3.7987776268105753,2.6736008383245964,1.2200491243023803,1.2243174939792791,5.956818276932419,7.87990043884354,2,0,0,2
298,Dügün sarkicisi,[],0,['Kanal D            (2008) (Turkey) (TV)'],0.0,0.4358811796895905,2.2747131054656355,0.9838995926665076,0.2957084301112947,5.543725024021136,5.524993205334977,2,0,0,2
299,Türkan,[],0,[],0.0,1.1399835016512,2.2570089333915204,1.1534847896166205,-0.10624747940530943,0.0,2.7162590756795724,2,0,0,2
300,Menekse ile Halil,[],0,[],0.4311966143270891,3.5363126260974598,2.6374229137456475,1.6229165521500557,3.214445672577761,0.0,5.1589186588397125,2,0,0,2
301,Kis Günesi,[],0,['Endemol Shine Turkey            (2016) (Turkey) (all media)'],0.0,0.5763139139439596,3.2643921216391587,1.5870344288857363,0.8468324066716293,-0.9485913799425574,7.87990043884354,2,0,0,2
302,Sihirli Annem,[],Turkey:G,"['Kanal D            (2003-2004) (Turkey) (TV)', 'Star TV            (2005-) (Turkey) (TV)']",4.193375273595012,0.7164563693138529,2.623884275900933,0.7350040893730536,0.4543638688418917,7.277698694897831,2.7345491744010686,2,0,6,3
303,Ask Bir Hayal,[],0,[],0.0,0.0,3.2787008286107655,-0.8872460586198176,0.0,0.0,5.661709170581503,2,0,0,2
304,4N1K,['Profanity'],0,"['FOXplay            (2019) (Turkey) (video) (internet)', 'Fox TV            (2018) (Turkey) (TV)']",0.0,0.13037603988382934,3.6927068224174615,0.8094567318803048,1.6409361285824111,1.4892873088418157,4.347539588580695,2,1,0,3
305,Iliski Durumu: Karisik,[],0,['Show TV            (2015) (Turkey) (TV)'],4.193375273595012,1.918061449937724,2.6893425543657417,1.0874576014540176,0.2164645518375905,4.520790955211873,4.347539588580695,2,0,0,2
306,Ulan Istanbul,[],Turkey:G,['Kanal D            (2014) (Turkey) (TV)'],3.248456194545581,1.8124677464173249,3.6927068224174615,2.0033674826717847,1.5698785930213393,6.598579112863242,3.782884392754628,2,0,6,2
307,Canimin içi,[],0,[],0.0,0.0,2.0377567159348042,-1.0200058493945208,0.9353727791749864,0.0,4.597631851592044,2,0,0,2
308,Karadaglar,[],0,['Show TV            (2010) (Turkey) (TV)'],0.0,2.6997508915965627,3.1225108243243285,0.9354200959167964,2.018299264078438,4.520790955211873,7.87990043884354,2,0,0,2
309,Babil,[],0,"['Puhu TV            (2020) (Turkey) (video) (internet)', 'Star TV            (2020) (Turkey) (TV)']",0.0,6.977506638331717,3.109364234722003,0.12831735693194354,3.5535448666798417,4.328286257170692,7.87990043884354,2,0,0,2
310,Bes Kardes,[],0,[],-0.3794810195560806,6.977506638331717,3.3422684830887577,2.0371061793772265,3.544879328957723,0.0,4.744882896039775,2,0,0,3
311,Besik kertmesi,[],0,[],-0.3412675936685068,0.3716236450511304,2.8320844830807888,1.546611623933981,0.0,0.0,6.238766145217793,2,0,0,2
312,Yeditepe Istanbul,[],0,['Turkish Radio & Television (TRT)            (2001-2002) (Turkey) (TV)'],0.0,0.0,2.008899421139565,1.9417067225002882,0.0,3.4153287655246443,4.744882896039775,2,0,0,3
313,Mucize Doktor,[],Turkey:7+,['Fox TV            (2019-) (Turkey) (TV)'],1.0260004362517616,1.918061449937724,1.9323672549397428,1.3297608709863786,1.9749794347432723,1.862724399251212,7.87990043884354,2,0,4,3
314,Tozkoparan,[],Turkey:7+,"['TRT 1            (2018) (Turkey) (TV)', 'Turkish Radio & Television (TRT)            (2018) (Turkey) (TV)']",0.1193997559169122,0.04105391393154242,2.4832045471975293,0.6761404737799163,0.0,3.900936527639879,2.0416938096289567,2,0,4,3
315,Kalp Atisi,[],0,['Show TV            (2017) (Turkey) (TV)'],3.141063324834592,1.918061449937724,1.9323672549397428,1.4131555615913602,0.2164645518375905,4.520790955211873,5.9886738822064425,2,0,0,3
316,Gece gündüz,[],0,['Kanal D            (2008) (Turkey) (TV)'],0.0,0.0,2.955422140443619,1.6972222664018095,0.0,5.543725024021136,7.87990043884354,2,0,0,2
317,Inadina Ask,[],0,['Fox TV            (2015) (Turkey) (TV)'],0.0,2.0374908093777546,4.226422622136363,0.8408640709469225,0.467058804683329,1.862724399251212,4.347539588580695,2,0,0,2
318,A.S.K.,[],0,['Kanal D            (2013) (Turkey) (TV)'],0.0,3.7987776268105753,1.932117960855598,1.6677700806882487,1.2425936350452385,4.698750523197411,5.9886738822064425,2,0,0,2
319,Atesböcegi,[],0,['Star TV            (2017) (Turkey) (TV)'],0.0,0.524952734488651,1.9274290745393288,1.2534665823159714,-0.12986720387732975,5.956818276932419,4.347539588580695,2,0,0,2
320,Bugünün Saraylisi,[],0,['Atv            (2013) (Turkey) (TV)'],0.0,1.5977423400699635,2.480200598336693,1.3399222473425143,0.9794673725219056,0.7610190140863641,5.9886738822064425,2,0,0,2
